id,price,productDisplayName,variantName,brandName,ageGroup,gender,fashionType,season,year,usage,displayCategories,thumbnail,styleImages_default,masterCategory,subCategory,articleType,productDescriptors,description,namekor,summary,image_summary,tags
31913,66000,Fabindia Women Pink Sling Bag,GA Ebag Cotton VR Sling pom poms C39 Mid,Fabindia,Adults-Women,Women,Fashion,Summer,2012,Casual,,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/8a80c7bd803164a96b71d2f01ad06336_images.jpg",http://assets.myntassets.com/v1/images/style/properties/8a80c7bd803164a96b71d2f01ad06336_images.jpg,Accessories,Bags,Handbags,<p><strong>Style Note</strong> <br /> This bag from fabindia references authentic Indian style with its materials and design details. Epitomise the ethnic boho chic look when you match this to Indian ensembles or pair it with a dress and heels for a great Indo-Western fusion.<br /> <br /> <strong>Product Details</strong><br /> Pink sling bag with embroidered detail in front and tassels with bead detail <br /> One long fabric strap<br /> One main compartment with a triangular flap and a press button closure<br /> <br /> <strong>Material and Care</strong> <br /> Cotton<br /> <br /> <strong>Size</strong> <br /> Length: 20 cm<br /> Width: 16 cm</p>,"전통적인 인도 스타일의 매력을 한 몸에 담은 파비인디아의 핑크 슬링백입니다. 이 가방은 에스닉한 자수 디테일과 구슬 장식의 술 등 인도 공예 기술의 정수를 보여줍니다. 

캐주얼한 데님룩에 매치하거나 드레스와 힐을 신고 인도-웨스턴 스타일의 퓨전 룩을 연출해보세요. 화려한 핑크 컬러와 독특한 디자인이 당신의 스타일에 생기를 불어넣어 줄 것입니다.

가벼운 코튼 소재로 제작되어 실용성도 갖추었으며, 플랩 형태의 메인 수납공간에 버튼 클로저가 있어 소지품 보관이 간편합니다. 길이 20cm, 너비 16cm의 적당한 사이즈로 데일리 백으로 활용하기 좋습니다.

파비인디아의 이 슬링백으로 에스닉 보헤미안 룩을 완성해보세요. 인도 전통 공예의 멋과 실용성을 모두 갖춘 가방입니다.",파빈디아 여성 핑크 슬링백,이 가방은 전통적인 인도 스타일의 자수 디테일과 술 장식이 특징인 핑크색 슬링백입니다.,"이미지는 핑크색 바탕에 다채로운 꽃무늬 자수가 놓인 면 소재의 슬링백을 보여주고 있습니다. 가방 앞면에는 술 장식이 달려있고, 삼각형 모양의 플랩과 단추 여밈이 있습니다.","['핑크', '면', '자수', '꽃무늬', '술장식', '슬링백', '인도전통', '보헤미안']"
51482,119900,Denizen Men Blue Jeans,Core Regular Straight Dark Blue,Denizen,Adults-Men,Men,Fashion,Summer,2012,Casual,Casual Wear,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/73bf12dd789f5b392f792130ee7b698b_images.jpg",http://assets.myntassets.com/v1/images/style/properties/73bf12dd789f5b392f792130ee7b698b_images.jpg,Apparel,Bottomwear,Jeans,"<p><strong>Style Note</strong><br /> This fabulous pair of denims from denizen adds an edgy style to your look, while the soft cotton fabric keeps you feeling comfortable all day. Team it with a T-shirt and sneakers for a weekend coffee date or with a crisp white shirt and a structured blazer for a dressed up look.<br /> <br /> <strong>Product Details</strong><br /> Dark blue slightly washed jeans, has a buttoned and zipped closure, belt loops around the waist, brand patch at the back on the waist, two insert pockets in front with a patch pocket inside the right insert pocket and two patch pockets at the back with embroidered brand logo on the right patch pocket<br /> <br /> <strong>Material and Care</strong><br /> 100% cotton<br /> Machine wash cold<br /> Do not bleach or dry clean<br /> Use hot iron <br /> <br /> <strong>Size and Fit</strong><br /> Regular Straight fit<br /> The model (height 6' and waist 32"") is wearing a size 32</p>","데니즌 남성 청바지, 당신의 스타일을 완성하는 에지 있는 룩

청바지 한 벌로 당신의 스타일을 한층 업그레이드 시켜보세요. 데니즌의 이 멋진 청바지는 세련된 다크 블루 컬러와 약간의 워싱 효과로 도시적이면서도 캐주얼한 무드를 자아냅니다. 부드러운 코튼 소재는 하루 종일 편안한 착용감을 선사합니다. 

주말 데이트 룩에는 티셔츠와 스니커즈를 매치하고, 오피스 룩을 위해서는 화이트 셔츠와 재킷을 걸쳐 포인트를 주면 완벽한 스타일링이 완성됩니다. 앞뒤 포켓과 허리 벨트 루프 디테일이 실용성을 더해주죠.

이제 데니즌 청바지 하나로 당신의 개성을 마음껏 발휘해보세요. 트렌디하면서도 편안한 착용감을 원한다면 데니즌이 제격입니다. 지금 바로 주문하여 새로운 스타일에 도전해보는 건 어떨까요?",데니즌 남성 블루 진,데니즌 브랜드의 남성용 캐주얼 스트레이트 진 바지로 여름 시즌에 착용하기 좋습니다.,이미지는 남성이 입은 짙은 청색의 코튼 데님 스트레이트 핏 진을 보여주고 있습니다. 전면에 지퍼와 버튼 여밈이 있고 허리 벨트 고리와 뒷주머니에 브랜드 로고 자수가 있습니다.,"['청바지', '데님', '스트레이트 핏', '코튼', '짙은 청색', '캐주얼웨어', '남성복']"
39520,159900,Peter England Unisex Black Messanger Bag,MESSANGER BAG,Peter England,Adults-Unisex,Unisex,Fashion,Summer,2012,Casual,Accessories,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/4a128ad39682d1c9346a2a62e2ca1ea1_images.jpg",http://assets.myntassets.com/v1/images/style/properties/4a128ad39682d1c9346a2a62e2ca1ea1_images.jpg,Accessories,Bags,Messenger Bag,"<p><strong>Style Note</strong><br />peter england presents a wide range of efficient, everyday travel gear combined with impressive style. This messanger bag from Peter England, specifically designed for work and weekend trips, strikes the right balance between convenience and style. The various compartments are a smart, neat and compact way to carry all your essentials and is on the&nbsp; top of our wishlist!<br /><br /><strong>Product Details</strong><br />One main zipped compartment with a small netbook compartment that has a velcro closure<br />One insert pocket and one pocket with a velcro closure<br />Two short handles for carrying at ease<br />Two small zipped pockets on the front, one with an organiser sleeve<br />One zipped pocket at the back for enhanced space<br />One long, removable and adjustable handle<br />Branding on the front<br /><strong><br />Material and Care</strong><br />Synthetic<br />Wipe with a clean dry cloth to remove dust<br /><strong><br />Warranty</strong>: 6 months<br /><br /><strong>Size</strong><br />Height: 37 cm<br />Width: 27 cm<br />Depth: 10 cm</p>","편리함과 스타일을 모두 갖춘 피터 잉글랜드 메신저 백

바쁜 현대인들을 위한 완벽한 가방이 여기 있습니다. 피터 잉글랜드의 유니섹스 메신저 백은 일상생활과 여행 모두에 적합한 실용성과 세련된 디자인을 자랑합니다. 

이 가방은 다양한 수납공간으로 모든 필수품을 깔끔하고 효율적으로 정리할 수 있습니다. 메인 지퍼 수납칸과 노트북 수납칸, 전면 지퍼 포켓, 조직화 슬리브 등 어디서나 필요한 물건을 쉽게 꺼낼 수 있죠. 또한 등판 지퍼 포켓은 추가 공간을 제공합니다.

길고 조절 가능한 어깨 스트랩과 짧은 손잡이로 다양한 스타일로 착용할 수 있습니다. 블랙 컬러와 브랜딩 로고가 가미된 심플하고 모던한 디자인은 어떤 옷차림에도 잘 어울립니다.

합성 소재로 제작되어 가벼우면서도 내구성이 뛰어나 오래 사용할 수 있습니다. 이제 피터 잉글랜드 메신저 백과 함께 스타일리시한 일상을 경험해보세요!",피터 잉글랜드 유니섹스 블랙 메신저 가방,이 제품은 블랙 컬러의 메신저 가방으로 보입니다.,이 이미지는 검정색 합성 소재로 만들어진 메신저 가방을 보여주고 있습니다. 가방에는 여러 개의 주머니와 지퍼 포켓이 있으며 길고 조절 가능한 어깨 끈이 달려 있습니다. 전체적으로 실용적이고 스타일리시한 디자인입니다.,"['블랙', '메신저백', '합성소재', '지퍼포켓', '어깨끈', '유니섹스']"
18939,139900,Levi's Men Graphic Black Tshirt,Graphic Tee,Levis,Adults-Men,Men,Fashion,Fall,2011,Casual,Casual Wear,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/b6e5a7087d929cab47f11684517fedfd_images.jpg",http://assets.myntassets.com/v1/images/style/properties/b6e5a7087d929cab47f11684517fedfd_images.jpg,Apparel,Topwear,Tshirts,"<p><strong>Composition</strong><br /> Black round neck T-shirt made of 100% cotton, has short sleeves, a ribbed neckline and  graphic print<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fit<br /> </span><span style=""font-style: normal; font-weight: normal;"">Regular<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">Delicate machine wash<br /> Do not bleach or dry clean<br /> Warm iron<br /> <br /> Nothing exudes relaxed style as much as a Levi's T-shirt. Wear this classic style to any off-duty event to look your stylish best. Pair this tee with a classic denims and suede shoes to snazz up your style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">Product is a size M on a model of height 6', chest 39&rdquo; and shoulders 18""</span></p>","여러분, 리바이스의 새로운 그래픽 티셔츠를 소개합니다! 이 티셔츠는 클래식한 블랙 컬러에 빈티지 스타일의 그래픽 프린트가 더해져 멋스러운 느낌을 자아냅니다. 100% 코튼 소재로 제작되어 부드럽고 편안한 착용감을 선사합니다. 

캐주얼한 무드가 물씬 풍기는 이 티셔츠 하나만으로도 스타일리시한 룩을 연출할 수 있습니다. 데님 팬츠나 면바지에 매치하면 데일리 웨어로 완벽하겠죠? 리바이스의 아이코닉한 브랜드 정신이 고스란히 담긴 이 티셔츠는 당신의 스타일에 독특한 매력을 더해줄 것입니다.

편안함과 스타일을 동시에 잡은 리바이스 그래픽 티셔츠, 지금 바로 겟해보세요! 한정 수량이므로 서두르는 것이 좋겠습니다.",리바이스 남성 그래픽 블랙 티셔츠,이 제품은 그래픽 프린트가 있는 블랙 라운드 넥 반팔 티셔츠입니다.,이미지는 검은색 반팔 티셔츠를 착용한 남성 모델을 보여주고 있습니다. 티셔츠에는 빈티지 스타일의 그래픽 프린트가 있으며 코튼 소재로 제작되었습니다.,"['블랙', '그래픽 프린트', '라운드넥', '반팔', '코튼', '캐주얼웨어', '티셔츠']"
6757,159000,Timberland Men Yellow T-shirt,SS LINEAR LOGO TEE,Timberland,Adults-Men,Men,Fashion,Summer,2011,Casual,"Casual Wear,Sale","http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/bb612eb817ab01f9fa96564531e87552_images.jpg",http://assets.myntassets.com/v1/images/style/properties/bb612eb817ab01f9fa96564531e87552_images.jpg,Apparel,Topwear,Tshirts,<p>Yellow crew neck t-shirt with chest print and embroidery<br /></p>,"여름 햇살 아래 당신의 스타일을 빛나게 하세요! 팀버랜드의 새로운 옐로우 티셔츠는 캐주얼한 멋을 더해줄 완벽한 아이템입니다. 부드러운 소재와 크루넥 디자인으로 편안한 착용감을 선사하며, 가슴 부분의 프린트와 자수 디테일이 포인트가 되어 스타일리시한 무드를 연출합니다. 팀버랜드의 헤리티지를 상징하는 1973년 로고가 빈티지한 분위기를 자아내어 당신의 개성을 돋보이게 해줄 것입니다. 이 티셔츠 하나만으로도 당신은 세련되고 트렌디한 스타일을 완성할 수 있습니다. 지금 바로 팀버랜드의 옐로우 티셔츠를 겟하세요!",팀버랜드 남성 노란색 티셔츠,노란색 라운드 넥 티셔츠에 가슴 부분에 팀버랜드 로고와 문구가 프린트되어 있습니다.,이 이미지는 노란색 반팔 티셔츠로 가슴 부분에 팀버랜드 로고와 1973년 문구가 검은색으로 프린트되어 있습니다. 면 소재로 제작된 캐주얼한 스타일의 여름 티셔츠입니다.,"['노란색', '반팔', '라운드넥', '프린트', '면', '캐주얼', '여름']"
18841,69900,Peter England Men Formal Tan Belt,Peter England Men Formal Tan Belt,Peter England,Adults-Men,Men,Fashion,Fall,2011,Formal,Accessories,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Peter-England-Men-Formal-Tan-Belt72f4c32a408e60be43ea4935db123c37_images.jpg",http://assets.myntassets.com/v1/images/style/properties/Peter-England-Men-Formal-Tan-Belt72f4c32a408e60be43ea4935db123c37_images.jpg,Accessories,Belts,Belts,"<p>A formal essential, the belt is a must-have accessory for the well-dressed male. peter england perfects this traditional accessory's foray into&nbsp;  modern wardrobes with its classic techniques and innovative designs. Wear this piece with formal trousers, formal shoes and crisp full-sleeved shirts. <br /><br /><strong>Length</strong>:95 cm<br /><br />Made of genuine leather <br />Tang clasp for a snug Fit<br />Holes to customise fit<br />Fixed loop near the buckle to hold belt in place<br /><br /><strong>Wash care</strong><br />Wipe surface with a clean, dry cloth to remove dust<br />Do not store in sunlight</p>","정장 차림의 완성을 위한 필수 아이템, 피터 잉글랜드 벨트

품격 있는 남성을 위한 정장 벨트를 소개합니다. 피터 잉글랜드의 전통적인 기법과 혁신적인 디자인이 어우러진 이 벨트는 현대적인 멋을 더해줄 것입니다. 

정장 바지와 셔츠, 구두와 함께 매치하면 당신의 스타일에 품위 있는 터치를 더해줄 것입니다. 길이 95cm의 이 가죽 벨트는 탱 버클로 꼭 맞는 핏을 제공하며, 여러 개의 구멍으로 사이즈를 조절할 수 있습니다. 또한 벨트 고리가 있어 바지에 고정되어 흘러내리지 않습니다.

세련된 디자인과 실용성을 겸비한 피터 잉글랜드 벨트는 당신의 품격을 한층 높여줄 것입니다. 지금 바로 주문하세요!",피터 잉글랜드 남성 정장 탄 벨트,이 제품은 정장 차림에 착용할 수 있는 고전적인 디자인의 가죽 벨트입니다.,이미지는 탄 브라운 색상의 가죽 벨트를 보여주고 있습니다. 벨트에는 은색 버클이 달려 있고 구멍이 여러 개 나 있어 길이 조절이 가능합니다. 전체적으로 단순하고 고급스러운 디자인입니다.,"['가죽', '브라운', '정장', '버클', '길이조절', '고급스러운']"
13849,139900,Indigo Nation Men Check White Shirts,Check,Indigo Nation,Adults-Men,Men,Fashion,Fall,2011,Casual,Casual Wear,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/014491b2cdd79256c7fc811cdd6fd7e3_images.jpg",http://assets.myntassets.com/v1/images/style/properties/014491b2cdd79256c7fc811cdd6fd7e3_images.jpg,Apparel,Topwear,Shirts,"<p style=""text-align: justify;""><strong>Composition</strong><br />Green  and navy blue shirt on&nbsp; a base of white, made of 100% cotton, that has a  tipped collar with a black inseam, front buttoned placket, full length  sleeves with stitched elbow reinforcements and buttoned cuffs, pocket on  left chest and a curved hemline<br /><br /><strong>Fitting</strong><br />Regular<br /><br /><strong>Wash care</strong><br />Wash dark colours separately<br />Hand wash or machine wash cold using mild detergent<br />Do not wring or bleach<br />Flat dry in shade<br />Do not iron on print<br /><br />Checks  that add immense style to your casual look is what indigo nation brings  into your life. Be the cynosure of all eyes in this stylish shirt,  while the fabric keeps you fresh and comfortable all day. Pair it with  formal pants, denims or corduroys and black footwear for stylish formal  and casual looks.<br /><br /><em>Model statistics</em><br />The model wears size 40 in shirts<br />Height: 6&rsquo;1&rdquo;; Chest: 38.5&rdquo;; Shoulders: 18.5&rdquo;</p>","스타일과 편안함의 완벽한 조화, 인디고 네이션 남성 체크 셔츠

멋진 체크 무늬가 돋보이는 이 셔츠는 당신의 캐주얼 룩에 품격을 더해줄 것입니다. 100% 코튼 소재로 제작되어 하루 종일 상쾌함을 유지할 수 있습니다. 

팁드 칼라와 버튼 플라켓, 포켓 디테일이 고급스러운 분위기를 자아내며, 긴 소매와 커프스는 실용성을 더합니다. 녹색과 네이비 체크 무늬가 화이트 베이스 위에서 고급스러운 對比를 이룹니다.

이 셔츠만 있으면 어떤 바지와도 잘 어울리는 스타일리시한 캐주얼 룩을 완성할 수 있습니다. 데님, 코르덴, 정장 바지 등 다양한 아이템과 매치해보세요. 편안함과 스타일을 모두 갖춘 인디고 네이션 셔츠로 당신만의 개성을 과시하세요.",인디고 네이션 남성 체크 셔츠,이 제품은 백색 바탕에 녹색과 네이비 블루 체크 무늬가 있는 100% 면 캐주얼 셔츠입니다.,"이미지는 남성 모델이 착용한 청록색과 네이비 블루 체크 무늬의 긴팔 면 셔츠를 보여주고 있습니다. 셔츠에는 칼라, 앞면 단추, 소매 단추, 가슴 주머니 등의 디테일이 있습니다.","['체크 무늬', '면', '캐주얼', '긴팔', '블루', '그린', '화이트']"
33853,549900,Puma Men Bolt Hawthorne Hex Grey Shoes,Bolt Hawthorne Hex,Puma,Adults-Men,Men,Fashion,Summer,2012,Casual,Footwear,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Puma-Men-Bolt-Hawthorne-Hex-Grey-Shoes_5166dc11f2bed1c97517ce1d8a905d12_images.jpg",http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Bolt-Hawthorne-Hex-Grey-Shoes_5166dc11f2bed1c97517ce1d8a905d12_images.jpg,Footwear,Shoes,Casual Shoes,-,"여름 날씨에 맞춘 푸마의 볼트 호손 헥스 그레이 신발을 소개합니다. 이 신발은 캐주얼하면서도 스타일리시한 디자인으로 당신의 패션 센스를 한층 업그레이드시켜 줄 것입니다. 통기성이 뛰어난 메시 소재와 경량의 미드솔이 적용되어 하루 종일 걸어도 발이 편안할 것입니다. 그레이 컬러의 모던한 디자인은 어떤 옷차림에도 잘 어울리며, 여름 캐주얼 룩을 완성하는 데 제격입니다. 549,900원의 합리적인 가격에 최고의 스타일과 착화감을 경험해보세요. 푸마 볼트 호손 헥스 그레이 신발로 당신의 스타일을 한층 업그레이드하세요!",푸마 남성 볼트 호손 헥스 그레이 신발,이 제품은 캐주얼하고 스타일리시한 남성용 그레이 컬러 운동화입니다.,"이미지는 그레이 컬러의 메쉬 소재 운동화를 보여주고 있습니다. 신발 앞코 부분에는 작은 구멍들이 패턴으로 새겨져 있고, 밑창은 하얀색입니다. 전체적으로 가벼운 스타일의 캐주얼 신발입니다.","['그레이', '메쉬', '패턴', '캐주얼', '운동화', '남성']"
4996,209900,Fila Men Drift Black Silver Shoe,DRIFT,FILA,Adults-Men,Men,Fashion,Summer,2011,Sports,"Footwear,Sale","http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/5f42b794fd1c328bbe9c66c41546e5b2_images.jpg",http://assets.myntassets.com/v1/images/style/properties/5f42b794fd1c328bbe9c66c41546e5b2_images.jpg,Footwear,Shoes,Sports Shoes,"<p style=""text-align: justify;"">Gear up for those classy wins in this pair of fila Drift shoes. Designed for those who love those healthy runs and cross training, this pair of trainers is stylish and well cushioned, besides offering great traction. Team this with Sports apparel when hitting the trail, or simply pair it with jeans and tees for casual outings.<br /><br /><strong>Upper</strong></p>
<ul>
<li>Meshed upper for maximum ventilation and durability</li>
<li>Synthetic overlays for durability, added structure to the upper and midfoot support</li>
<li>Reinforced overlay over heel cup for extra support to the backfoot</li>
<li>Reinforced overlay over toe box for durability and added protection to the forefoot</li>
<li>Symmetrical lace-up system for snug Fit and protection from blistering</li>
<li>Synthetic laces for durability</li>
<li>Padded tongue with synthetic upper overlay for durability and meshed fabric lining below for comfort and breathability</li>
<li>Cushioned sockliner for in step comfort and snug fit</li>
</ul>
<p style=""text-align: justify;""><strong>Midsole</strong></p>
<ul>
<li>EVA midsole for lightweight comfort and better shock absorption</li>
<li>Cushioned EVA foam footbed for enhanced impact protection and comfort</li>
</ul>
<p style=""text-align: justify;""><strong>Outsole</strong></p>
<ul>
<li>TPR durable rubber outsole for longer shoe life and comfort</li>
<li>Flex grooves in forefoot and outsole for flexible foot movement and traction</li>
<li>Rectangular and circular lugs along the forefoot and fore heel for enhanced durability, grip and support</li>
<li>Horizontally grooved box at back heel for extra grip and traction</li>
<li>Y-shaped vertical grooves with circular lugs along forefoot ending with a reinforced toe guard embeded on the upper in horizontal grooves for enhanced grip and traction</li>
<li>Embossed branding on toe area</li>
<li>Trusstic unit at midfoot arch for ergonomic support and traction</li>
</ul>
<p style=""text-align: justify;""><strong>Shoe care</strong><br />Do not machine wash<br />Rub with soft, clean cloth to remove dust and dirt</p>","활기찬 스포츠 라이프를 위한 필라의 드리프트 신발

활동적인 라이프스타일을 사랑하는 분들께 드리는 필라의 새로운 드리프트 신발을 소개합니다. 이 신발은 러닝과 크로스트레이닝에 최적화되어 있으며, 스타일리시한 디자인과 우수한 쿠셔닝, 탁월한 그립력을 자랑합니다.

통기성 높은 메쉬 업퍼와 내구성 좋은 합성 오버레이가 발을 안전하게 감싸주며, 발꿈치와 발가락 부분의 보강된 디자인이 충격을 완벽히 흡수해줍니다. 부드러운 EVA 미드솔과 쿠셔닝 인솔은 편안한 착화감을 선사합니다.

TPR 고무 아웃솔의 유연한 그립 패턴은 어떤 지형에서도 안정적인 접지력을 발휘하며, 트러스틱 유닛이 발의 아치를 받쳐주어 활동성을 높여줍니다. 

러닝과 크로스핏 연습 시 착용하거나 데님과 티셔츠에 매치해 캐주얼한 스타일로도 완벽한 필라 드리프트 신발로 활기찬 스포츠 라이프를 즐겨보세요.",휠라 남성 드리프트 블랙 실버 신발,이 제품은 스포츠와 일상 착용에 적합한 휠라 브랜드의 남성용 블랙 실버 컬러 운동화입니다.,"이미지는 메쉬 소재의 통기성 있는 블랙 컬러 운동화로, 실버 컬러 디테일이 있고 고무 아웃솔과 쿠셔닝이 있어 편안한 착화감을 제공합니다.","['블랙', '실버', '메쉬', '합성피혁', '고무솔', '쿠셔닝', '스포츠화', '런닝화', '트레이닝화']"
11781,129900,Lee Men Printed Navy Blue Tshirts,Printed,Lee,Adults-Men,Men,Fashion,Fall,2011,Casual,"Tshirts,Casual Wear","http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/de9162befc344d3ffa553d2b527d6f2e_images.jpg",http://assets.myntassets.com/v1/images/style/properties/de9162befc344d3ffa553d2b527d6f2e_images.jpg,Apparel,Topwear,Tshirts,"<p><strong>Composition</strong><br /> Navy crew neck t-shirt, made of 100% cotton, has short sleeves, fabric tape lining on the inside of the neck and print on the chest with dense felt detailing<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Regular<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">Machine wash in cold water inside out<br /> Wash dark colours separately<br /> Use mild detergent<br /> Do not bleach or wring<br /> Tumble dry or flat dry inside out in shade<br /> Warm iron<br /> Do not iron on print/embellishments<br /> <br /> Take the cue of being stylish from lee and make your own path for others to follow, in your college or elsewhere. Stand out in the crowd in this melange grey t-shirt, while the fabric keeps you fresh and comfortable all day. Pair it with slim Fit blue denims and funky canvas shoes for absolute style.<br /> *This product is developed using the unique multiple hand processes method. Slight peeling of the print post home laundry is absolutely normal, giving it a vintage look, and hence, should not be considered as a defect.<br /> <br /><em> Model statistics</em><br /> The model wears size M in t-shirts<br /> Height-6.3&rdquo;, Shoulders-19""</span></p>","스타일과 편안함을 동시에 만족시키는 리 남성 프린트 네이비 블루 티셔츠를 소개합니다. 이 티셔츠는 100% 순면으로 제작되어 하루 종일 상쾌함을 유지할 수 있습니다. 가슴 부분에 멋진 프린트 디자인이 더해져 세련된 느낌을 자아냅니다. 

대학생활이나 일상 어디에서든 당신의 개성을 드러내며 스타일리시한 모습을 연출할 수 있습니다. 슬림 핏 블루 데님 팬츠와 펑키한 캔버스 신발을 매치하면 완벽한 스타일을 완성할 수 있습니다. 

리 브랜드의 트렌디한 디자인으로 주위를 사로잡으세요. 이 티셔츠 하나로 당신은 더욱 멋지고 편안한 스타일을 경험할 수 있습니다. 지금 바로 주문하여 리 남성 프린트 네이비 블루 티셔츠의 매력에 빠져보세요!",리 남성 프린트 네이비 블루 티셔츠,"이 제품은 네이비 블루 색상의 면 100% 반팔 티셔츠로, 가슴 부분에 프린트 디자인이 있습니다.",이미지는 회색 반팔 티셔츠를 입은 남성 모델을 보여주고 있습니다. 티셔츠 앞면에는 'COLLEGE HOFF EST.1983'라는 프린트 디자인과 로고가 있습니다. 티셔츠는 캐주얼한 스타일입니다.,"['네이비 블루', '프린트', '면', '반팔', '캐주얼', '남성', '티셔츠']"
22113,259900,Reebok Women Fusion Runner White Sports Shoes,Fusion Runner,Reebok,Adults-Women,Women,Fashion,Fall,2011,Sports,Footwear,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/efa31ca06e4d74d49417f41bdc6f920a_images.jpg",http://assets.myntassets.com/v1/images/style/properties/efa31ca06e4d74d49417f41bdc6f920a_images.jpg,Footwear,Shoes,Sports Shoes,"<p>The high-performance Fusion Runner II for women from reebok is designed for comfort and stability while you take that power run or work out in the gym. Wear these with a tonal t-shirt from nike and capris.<br /><br /><strong>Upper</strong><br />Mesh upper with synthetic overlays on the toe box, midfoot and heel<br />Low cut ankle for optimal support<br />Central lace ups<br />Padded tongue with mesh lining<br />Padded insole for instep comfort<br />Removable sockliner to accommodate an orthotic<br />DMX foam technology<br /><br /><strong>Midsole</strong><br />IMEVA midsole with uniform density from heel to toe for a cushioned feel<br /><br /><strong>Outsole</strong><br />Rubber outsole with diamond patterned grooves and lugs and a decoupled heel<br />Flex Grooves Channels for the shoe to bend and flex properly with the natural motion of the foot<br /><br /><strong>Shoe care</strong><br />Wipe surface with soft, clean, damp cloth to remove dust<br />Do not machine wash or store in direct sunlight</p>","여성분들께 건강하고 활력 넘치는 러닝 라이프를 선사할 리복의 Fusion Runner 화이트 스포츠 신발을 소개합니다. 

편안함과 안정감을 겸비한 이 신발은 파워 런닝이나 체육관 운동 시 최적의 동반자가 될 것입니다. 메쉬 업퍼와 합성 오버레이가 발을 안전하게 감싸주며, 낮은 앵클 컷팅으로 움직임을 자유롭게 해줍니다. 중앙 레이스업과 패딩 된 텅과 인솔로 인스텝 부분을 꼭 맞게 잡아주어 최상의 착화감을 선사합니다. 

DMX 폼 기술이 적용된 쿠셔닝과 IMEVA 미드솔이 착지 시 충격을 완벽히 흡수해 줍니다. 다이아몬드 패턴 고무 아웃솔과 플렉스 그루브 채널은 발의 자연스러운 움직임을 따라 유연하게 구부러지며 안정적인 그립력을 제공합니다. 

리복 Fusion Runner로 당신의 활기찬 스포츠 라이프를 시작하세요!",리복 여성 퓨전 러너 화이트 스포츠 신발,리복 브랜드의 흰색 메쉬 소재 여성용 스포츠 러닝화입니다.,이 이미지는 흰색 메쉬 업퍼와 녹색 액센트가 있는 리복 브랜드의 여성용 스포츠 러닝화를 보여줍니다. 신발은 메쉬 소재로 되어 있고 발등과 발목 부분에 패딩이 있어 편안한 착용감을 제공합니다.,"['화이트', '메쉬', '스포츠', '러닝화', '여성', '리복', '패딩', '녹색 액센트']"
